Condition,Date,Id,View,Waterfront,Yr Built,Zipcode,Bathrooms,Bedrooms,Floors,Grade,Lat,Long,Price,Sqft Living,Sqft Lot
Good,20140923T000000,9392200030,No View,No,1959,98032,2.25,4,1,7,47.3582,-122.284,290000,1900,10950
Average,20140804T000000,7334602070,No View,No,1967,98045,1.75,3,1,7,47.4678,-121.745,290000,1710,10950
Good,20140826T000000,9407001790,No View,No,1972,98045,1,3,1,7,47.4483,-121.773,290000,1010,10800
Good,20140520T000000,5127100190,No View,No,1969,98059,1.75,3,1,7,47.4755,-122.145,290000,1280,10716
Average,20141105T000000,5306100255,No View,No,1962,98133,2.25,3,1,7,47.7757,-122.35,290000,1650,10336
Good,20141204T000000,4024101670,No View,No,1955,98155,1.5,3,1,7,47.7583,-122.302,290000,1040,9997
Average,20141208T000000,3034200885,No View,No,1949,98133,1,2,1,7,47.7202,-122.339,290000,1340,9840
Good,20141105T000000,7436200040,No View,No,1967,98001,2.5,5,1,8,47.3444,-122.271,290000,2780,9652
Average,20141124T000000,8898700440,No View,No,1983,98055,2,2,1,7,47.4585,-122.205,290000,1590,9375
Average,20150217T000000,9558200210,No View,No,1954,98148,1,3,1,7,47.4363,-122.333,290000,1240,9300
Good,20150114T000000,984200540,No View,No,1973,98058,2.5,4,2,7,47.4357,-122.168,290000,2050,9015
Good,20140818T000000,2206500105,No View,No,1955,98006,1,3,1,7,47.5765,-122.154,290000,960,9000
Very Good,20150312T000000,985000955,No View,No,1942,98168,2,4,2,6,47.4927,-122.312,290000,1560,8800
Average,20150212T000000,9432900560,No View,No,1991,98022,2.5,3,2,8,47.2114,-122.009,290000,2360,8764
Average,20141215T000000,7305300500,No View,No,1948,98155,1,2,1,6,47.7548,-122.327,290000,1200,8750
Good,20141009T000000,3523029041,Good,Yes,1943,98070,0.75,2,1,5,47.4339,-122.512,290000,440,8313
Average,20141119T000000,3500100208,No View,No,1953,98155,1,3,1,7,47.7347,-122.302,290000,1470,8200
Average,20141105T000000,2827100070,No View,No,1949,98133,1,4,1.5,7,47.7343,-122.347,290000,1330,8184
Average,20141029T000000,8898701340,No View,No,1986,98055,2.5,3,1,7,47.4556,-122.203,290000,1190,8175
Very Good,20150107T000000,6885900415,No View,No,1946,98133,2.75,4,2,7,47.7427,-122.34,290000,2240,8162
Good,20140623T000000,3432501295,No View,No,1932,98155,1,3,1,6,47.7471,-122.317,290000,1150,8145
Average,20140825T000000,3764800630,No View,No,1965,98034,1.5,3,1,7,47.7328,-122.201,290000,1310,8100
Average,20141028T000000,3819500065,No View,No,1972,98028,1.75,3,1,7,47.7713,-122.265,290000,1460,7980
Good,20150507T000000,7575610760,No View,No,1988,98003,2.25,3,2,8,47.3521,-122.302,290000,1620,7772
Average,20140626T000000,751000020,No View,No,1924,98125,1,2,1,6,47.7091,-122.292,290000,930,7740
Very Good,20140519T000000,1431700370,No View,No,1962,98058,1.5,5,1.5,7,47.4599,-122.172,290000,2120,7700
Average,20150323T000000,7972601680,Average,No,1971,98106,1,3,1,7,47.5278,-122.343,290000,910,7620
Average,20150316T000000,7524200330,No View,No,1967,98198,2,4,1.5,7,47.3658,-122.317,290000,1630,7618
Average,20141103T000000,9183701345,No View,No,2002,98030,1.75,2,1,8,47.3776,-122.228,290000,1560,7575
Average,20150224T000000,1310980070,No View,No,1980,98032,2.25,3,2,8,47.3631,-122.277,290000,1880,7488
Good,20141003T000000,7399300850,No View,No,1968,98055,2.25,3,1,7,47.4619,-122.187,290000,1500,7482
Good,20140731T000000,2215900800,No View,No,1993,98038,2.5,3,2,7,47.3508,-122.057,290000,2000,7414
Average,20150326T000000,8078550320,No View,No,1987,98031,2,3,1,7,47.4034,-122.176,290000,1260,7346
Good,20140825T000000,7399300860,No View,No,1968,98055,2.25,3,1,7,47.4621,-122.187,290000,1500,7308
Average,20141112T000000,1673000240,No View,No,2005,98023,2.5,4,2,8,47.3227,-122.37,290000,2423,7292
Good,20140519T000000,8078560140,No View,No,1988,98031,2.5,4,2,7,47.4045,-122.171,290000,1700,7280
Average,20141007T000000,3546000490,No View,No,1987,98030,1.75,3,1,7,47.3569,-122.175,290000,2060,7251
Average,20140812T000000,6326000205,No View,No,1960,98146,1.75,4,1,8,47.497,-122.369,290000,2340,7200
Average,20150408T000000,2610100020,No View,No,1947,98155,1,4,1.5,6,47.742,-122.325,290000,1010,7200
Average,20150426T000000,5648600010,No View,No,1995,98055,2.5,3,2,7,47.4447,-122.188,290000,1580,6860
Average,20150506T000000,2895550330,No View,No,2000,98001,2.5,3,2,7,47.3303,-122.271,290000,1600,6848
Average,20140721T000000,6150200180,No View,No,1948,98133,1,2,1,7,47.7282,-122.337,290000,850,6800
Average,20150324T000000,8680300010,No View,No,1952,98155,2,3,1,7,47.7365,-122.324,290000,1360,6685
Average,20141124T000000,3295750550,No View,No,1998,98030,2,3,1,7,47.3836,-122.184,290000,1760,6600
Average,20140909T000000,4123800400,No View,No,1986,98038,2,3,1,7,47.3781,-122.044,290000,1700,6498
Average,20141006T000000,5101404555,No View,No,1930,98115,1,2,1,7,47.6971,-122.317,290000,1020,6380
Average,20150319T000000,9407600070,No View,No,1988,98038,2,3,1,7,47.3893,-122.051,290000,1310,6265
Fair- Badly worn,20141119T000000,2922703235,No View,No,1916,98117,1,1,1,6,47.6846,-122.366,290000,550,5700
Average,20141013T000000,5468730280,No View,No,1993,98042,2.5,4,2,7,47.3536,-122.142,290000,1850,5674
Very Good,20141215T000000,7129302185,No View,No,1943,98118,1,2,1,6,47.5149,-122.257,290000,950,5650
Average,20150203T000000,8058500005,No View,No,1926,98125,1,2,1,6,47.7069,-122.299,290000,1620,5400
Average,20150304T000000,6806100340,No View,No,2005,98058,2.5,3,2,7,47.4659,-122.144,290000,2020,4861
Average,20140602T000000,6892510200,No View,No,2002,98042,2.5,3,2,8,47.3737,-122.132,290000,2080,4828
Average,20141119T000000,7840800135,No View,No,1910,98055,2,1,2,6,47.4778,-122.211,290000,1240,4800
Average,20141021T000000,2493200455,No View,No,1943,98136,1,2,1,7,47.527,-122.383,290000,770,4800
Average,20150220T000000,7548300326,No View,No,1968,98144,2,4,1,7,47.5878,-122.312,290000,1660,4788
Good,20150220T000000,1773101050,No View,No,1968,98106,1,3,1,7,47.5539,-122.365,290000,960,4560
Average,20140609T000000,7225000155,No View,No,1974,98055,3,4,2,7,47.4872,-122.204,290000,2390,4500
Average,20150218T000000,7237301010,No View,No,2003,98042,2.5,3,2,7,47.3715,-122.127,290000,2200,4240
Average,20140911T000000,1231000640,No View,No,1918,98118,1,2,1,6,47.5554,-122.267,290000,960,4000
Good,20140711T000000,6145600410,No View,No,1919,98133,1,2,1,6,47.7048,-122.347,290000,840,3844
Average,20150428T000000,1760650820,No View,No,2012,98042,2.25,3,2,7,47.3589,-122.083,290000,1610,3764
Average,20141110T000000,7772850060,No View,No,2007,98133,2.5,3,2,8,47.7731,-122.343,290000,1420,3542
Average,20150324T000000,2781280390,No View,No,2006,98055,2.5,3,2,8,47.4489,-122.188,290000,1610,2937
Average,20141202T000000,272000620,No View,No,1998,98144,1,2,2,7,47.5877,-122.298,290000,900,2728
Good,20140923T000000,1025039168,No View,No,1928,98107,0.75,1,1,6,47.6741,-122.406,290000,740,1284
Average,20140825T000000,306000565,No View,No,2008,98103,1.5,2,3,8,47.7003,-122.346,290000,1020,1275
Average,20140811T000000,3448000542,No View,No,2006,98125,1.5,2,3,7,47.7167,-122.298,290000,1076,1060
Average,20140724T000000,7904700146,No View,No,2006,98116,1.5,2,2,7,47.5644,-122.388,290000,770,850
Average,20150327T000000,7137970210,No View,No,1995,98092,2,3,1,8,47.3248,-122.169,289999,1490,9285
Good,20150423T000000,3327020400,No View,No,1977,98092,2.5,5,1,8,47.3122,-122.191,289999,2180,8240
Average,20150501T000000,8001600130,No View,No,1988,98001,2.5,3,1,8,47.3196,-122.272,289950,1770,9450
Average,20140901T000000,1448800010,No View,No,1992,98198,2.25,3,1,7,47.391,-122.316,289950,1740,9370
Very Good,20140630T000000,2023049206,No View,No,1937,98148,2.5,3,1.5,7,47.4612,-122.325,289950,1760,8584
Average,20140801T000000,5379803386,No View,No,1956,98188,1.75,4,1,7,47.4531,-122.273,289950,1500,8400
Average,20141021T000000,6163901352,No View,No,1947,98155,1,3,1,6,47.7562,-122.318,289950,1090,8280
Average,20140604T000000,1330250010,No View,No,1992,98030,2,3,1,8,47.3802,-122.207,289950,1670,7757
Good,20141212T000000,2787310130,No View,No,1970,98031,1.75,4,1,7,47.4107,-122.179,289950,2090,7416
Good,20150423T000000,4388000120,No View,No,1977,98023,2.25,4,1,7,47.319,-122.373,289950,2190,6906
Average,20140808T000000,3793500550,No View,No,2002,98038,2.5,3,2,7,47.3668,-122.031,289950,1670,6186
Average,20141023T000000,806800420,No View,No,2003,98092,2.5,3,2,7,47.3357,-122.172,289950,2070,6145
Good,20141030T000000,9325800110,No View,No,1950,98133,1,2,1,6,47.7168,-122.34,289950,760,6000
Average,20150122T000000,7137950350,No View,No,1993,98092,3,4,1,8,47.3266,-122.175,289950,2040,5050
Average,20140821T000000,2115720130,No View,No,1987,98023,2.5,3,2,8,47.3202,-122.395,289950,2070,5013
Average,20150305T000000,8669160460,No View,No,2010,98002,2.5,3,2,7,47.3521,-122.211,289950,2099,4275
Average,20140531T000000,4307350450,No View,No,2004,98056,2.5,3,2,7,47.4802,-122.18,289950,1960,3480
Average,20141222T000000,1657530450,No View,No,2004,98059,2.5,3,2,7,47.4899,-122.166,289950,1870,1436
Average,20141215T000000,1622049154,No View,No,1943,98198,1.75,3,2,7,47.3987,-122.3,289900,1899,11325
Average,20150219T000000,7657600025,No View,No,1944,98178,1,3,1,6,47.4947,-122.238,289900,1180,7068
Very Good,20140711T000000,2473101360,No View,No,1966,98058,1.75,3,1,7,47.4492,-122.157,289900,1220,7004
Good,20140626T000000,2287400030,No View,No,1984,98031,2.25,4,2,7,47.4121,-122.183,289659,2260,7200
Average,20150409T000000,7230200310,No View,No,1968,98059,1.5,3,1,7,47.475,-122.111,289571,1340,25160
Good,20140814T000000,7812800565,No View,No,1944,98178,1,3,1,6,47.496,-122.239,289500,960,6400
Fair- Badly worn,20150425T000000,3226049267,No View,No,1947,98115,1,3,1,7,47.6981,-122.325,289500,1200,5525
Average,20150220T000000,2111010940,No View,No,2002,98092,2.25,3,2,7,47.3364,-122.17,289500,2120,3400
Average,20140811T000000,4047200135,No View,No,1985,98019,2,3,1,9,47.7718,-121.904,289275,2860,24046
Average,20141121T000000,1559900080,No View,No,1995,98019,2.25,3,2,7,47.7468,-121.98,289200,1760,7023
Good,20150409T000000,3421049044,No View,No,1980,98001,1.75,2,1,7,47.2592,-122.291,289000,2056,52333
Good,20140909T000000,5112800233,No View,No,1968,98058,1.5,3,1,6,47.4511,-122.089,289000,1970,22486
Very Good,20141104T000000,6121800065,No View,No,1954,98148,1.75,3,1,7,47.427,-122.331,289000,1580,9750
Average,20140624T000000,3874010220,No View,No,1988,98001,2.5,3,2,7,47.3462,-122.286,289000,1970,9607
Average,20140924T000000,8001400340,No View,No,1988,98001,2,3,1,8,47.3225,-122.273,289000,1850,9550
Good,20140915T000000,2473370890,No View,No,1974,98058,2.25,4,1,8,47.4501,-122.128,289000,1930,8925
Average,20150330T000000,9406550050,No View,No,1994,98038,2.5,3,2,7,47.3643,-122.041,289000,1490,8628
Average,20140605T000000,2571910380,No View,No,1993,98022,2,3,1,7,47.1969,-122.011,289000,1680,8424
Average,20140828T000000,9558200045,No View,No,1954,98148,1.75,3,1,7,47.4366,-122.335,289000,1260,8400
Good,20140826T000000,3546000630,No View,No,1985,98030,2.5,3,1,7,47.3558,-122.173,289000,2110,8304
Average,20141027T000000,2113200065,No View,No,1924,98106,1,2,1,6,47.5323,-122.355,289000,1010,7740
Very Good,20140513T000000,8805400090,No View,No,1981,98056,1,3,1,6,47.494,-122.165,289000,1090,7315
Good,20140922T000000,4178500150,No View,No,1990,98042,2.25,3,2,7,47.3604,-122.089,289000,1670,6600
Average,20150427T000000,7454000585,No View,No,1942,98126,1,2,1,6,47.5155,-122.374,289000,710,6300
Average,20140520T000000,6699000710,No View,No,2002,98042,2.5,3,2,8,47.3724,-122.104,289000,2090,4700
Average,20140916T000000,9238901020,No View,No,1942,98136,1,2,1,7,47.5324,-122.387,289000,780,4132
Average,20140722T000000,2475200930,No View,No,1987,98055,1.75,3,1,7,47.4719,-122.191,289000,1690,3449
Average,20150203T000000,2140900100,No View,No,2006,98042,2.5,4,2,7,47.3507,-122.16,289000,1961,3207
Average,20141027T000000,3057000070,No View,No,1982,98034,1.5,2,2,7,47.7178,-122.19,289000,1160,2158
Average,20140716T000000,7950302121,No View,No,2007,98118,1.5,2,2,7,47.5659,-122.286,289000,1010,1309
Average,20140718T000000,9268850180,No View,No,2008,98027,1.75,3,2,7,47.54,-122.026,288790,1290,1237
Average,20140627T000000,9268850130,No View,No,2008,98027,2,4,3,7,47.5401,-122.026,288790,1350,942
Average,20141117T000000,9268850140,No View,No,2008,98027,2,4,3,7,47.5401,-122.026,288790,1390,745
Good,20140520T000000,5412200270,No View,No,1983,98031,2.5,4,1,7,47.4046,-122.186,288400,1860,6687
Average,20140521T000000,8944750850,No View,No,1997,98056,2.25,3,2,7,47.4915,-122.167,288400,1870,3230
Average,20140609T000000,8125200483,No View,No,1963,98188,1.5,3,1,7,47.4513,-122.268,288350,1860,7963
Good,20150408T000000,6151800624,No View,No,1972,98010,1,3,1,6,47.3414,-122.047,288349,1250,18616
Average,20150428T000000,1823059106,No View,No,1963,98178,1.75,3,1,7,47.4861,-122.226,288250,2110,15400
Good,20141218T000000,2377000040,No View,No,1961,98092,1,3,1,7,47.3199,-122.1,288000,1410,40500
Average,20140731T000000,9407000840,No View,No,1978,98045,1.75,3,1,7,47.4448,-121.77,288000,1660,10440
Good,20150428T000000,4399200100,No View,No,1963,98002,2.25,3,1,7,47.3191,-122.213,288000,1560,9706
Average,20150513T000000,7760400480,No View,No,1994,98042,2.5,3,1,7,47.3717,-122.073,288000,1370,9253
Very Good,20150325T000000,1432400335,No View,No,1958,98058,1,3,1,6,47.452,-122.177,288000,1190,7560
Good,20150108T000000,5466700290,No View,No,1977,98031,2.25,3,1,7,47.3951,-122.172,288000,2090,7500
Good,20150317T000000,8899000310,No View,No,1968,98055,1.5,3,1,7,47.4568,-122.21,288000,1300,7313
Good,20141209T000000,2100200020,No View,No,1949,98002,2.75,5,1.5,7,47.3098,-122.223,288000,2790,4807
Average,20140703T000000,4142450480,No View,No,2004,98038,2.5,3,2,7,47.3842,-122.042,288000,1520,3593
Average,20140911T000000,9542840730,No View,No,2010,98038,2.25,4,2,7,47.3669,-122.02,288000,1610,3560
Average,20140805T000000,1453602309,No View,No,1999,98125,1.5,0,3,7,47.7222,-122.29,288000,1430,1650
Average,20140625T000000,1139000062,No View,No,2007,98133,2.5,3,3,7,47.7072,-122.356,288000,1150,887
Good,20141010T000000,2322069114,No View,No,1960,98038,1,3,1,7,47.3841,-122.006,287653,1050,16050
Average,20140513T000000,2744000010,No View,No,1990,98001,2.5,3,2,7,47.343,-122.28,287600,1950,8251
Good,20150325T000000,182000350,No View,No,1936,98178,2,5,1.5,7,47.4891,-122.263,287500,2020,67953
Average,20141027T000000,2722049218,No View,No,1985,98032,2.25,4,2,8,47.3715,-122.274,287500,2250,12000
Very Good,20150421T000000,7907600100,No View,No,1953,98146,2,4,1,7,47.5011,-122.336,287500,1220,9147
Good,20140618T000000,2557000380,No View,No,1979,98023,2.5,4,1,8,47.2986,-122.372,287500,2570,9000
Good,20150202T000000,2115510330,No View,No,1986,98023,2.25,3,1,8,47.3185,-122.391,287500,2030,8690
Good,20141002T000000,726049190,No View,No,1954,98133,1,3,1,7,47.7493,-122.351,287500,1810,7200
Good,20150421T000000,7471900045,No View,No,1936,98055,2,3,1,6,47.4799,-122.232,287500,1760,7147
Average,20140905T000000,2214800730,Average,No,1979,98001,2.5,4,1,7,47.338,-122.258,287500,2240,6944
Average,20150211T000000,7211400576,No View,No,2008,98146,2.5,3,2,7,47.5123,-122.358,287450,1440,2500
Good,20140502T000000,2025700730,No View,No,1992,98038,3,3,1,7,47.3493,-122.034,287200,1850,19966
Average,20141001T000000,322059161,No View,No,1965,98058,1,3,1,7,47.426,-122.154,287000,1250,26862
Good,20140922T000000,5018200110,Average,No,1959,98198,2.25,4,1,7,47.4095,-122.296,287000,2270,11997
Good,20141016T000000,1061500360,No View,No,1963,98056,1.5,5,1,7,47.5015,-122.166,287000,2040,11772
Average,20141021T000000,7334501440,No View,No,1971,98045,1.5,3,1,7,47.4629,-121.744,287000,1150,11475
Very Good,20140619T000000,6082400191,No View,No,1933,98168,2,3,1.5,7,47.4839,-122.302,287000,1300,11374
Average,20150323T000000,8091410930,Average,No,1986,98030,2.5,3,2,7,47.3494,-122.171,287000,1710,10341
Average,20150102T000000,7436600090,No View,No,1963,98059,1.5,4,1.5,7,47.4899,-122.116,287000,1300,10050
Good,20140513T000000,2130410050,No View,No,1987,98019,2.25,3,1,7,47.7378,-121.977,287000,1490,9600
Average,20140709T000000,6843000080,No View,No,1962,98058,1.5,5,1,7,47.4646,-122.184,287000,1730,9230
Average,20150409T000000,9117000230,No View,No,1965,98055,1.75,3,1,7,47.4361,-122.189,287000,1940,9000
Average,20150319T000000,2420069278,No View,No,1926,98022,2.5,3,1.5,7,47.2137,-121.989,287000,1820,8722
Good,20150423T000000,6341000221,No View,No,1942,98146,2,4,1,7,47.4905,-122.343,287000,1340,8190
Average,20141211T000000,9542800050,No View,No,1978,98023,2.5,2,1,7,47.3078,-122.374,287000,2410,7500
Good,20141217T000000,2413300980,No View,No,1978,98003,2.25,3,1,8,47.324,-122.328,287000,2300,7200
Average,20150112T000000,7149400450,No View,No,1977,98032,2.25,4,1,7,47.3669,-122.288,287000,1980,7081
Average,20141009T000000,4058801310,Average,No,1952,98178,1,2,1,7,47.506,-122.242,287000,930,6900
Average,20150318T000000,7972602435,No View,No,1951,98106,1,2,1,7,47.528,-122.352,287000,950,6350
Average,20141107T000000,7299601790,No View,No,2013,98092,2.5,3,2,8,47.2611,-122.198,287000,1600,6315
Good,20140505T000000,3241600150,No View,No,1953,98118,1,3,1,7,47.5238,-122.287,287000,1450,6000
Good,20150414T000000,2025700860,No View,No,1992,98038,2.25,3,2,7,47.3484,-122.033,287000,1370,6000
Average,20141009T000000,3717000160,No View,No,2005,98001,2.5,4,2,7,47.3378,-122.257,287000,2240,4648
Good,20141212T000000,3298700302,No View,No,1942,98106,1.5,2,1,6,47.5225,-122.351,287000,720,4346
Average,20141208T000000,53500760,No View,No,2010,98042,2.5,4,2,7,47.3414,-122.055,287000,2660,4082
Average,20150306T000000,3329510850,No View,No,1984,98001,2.5,4,1,7,47.3338,-122.268,286950,2080,9846
Average,20141201T000000,1760650210,No View,No,2013,98042,2.5,4,2,7,47.3603,-122.081,286950,1610,4052
Good,20141024T000000,3222069153,No View,No,1974,98042,2.25,3,1,7,47.3438,-122.073,286900,1720,17235
Average,20140617T000000,8943600720,No View,No,2011,98031,2.5,3,2,8,47.4222,-122.193,286800,1413,3600
Average,20140724T000000,7849201600,No View,No,1958,98065,1,3,1,6,47.5297,-121.827,286700,1220,6600
Average,20150430T000000,6181400920,No View,No,2004,98001,2.5,3,2,7,47.3035,-122.283,286651,1830,4997
Good,20150407T000000,3260701160,No View,No,1975,98003,2,3,1,7,47.3106,-122.325,286500,1840,8140
Average,20140727T000000,2827100075,No View,No,2006,98133,1.5,2,3,7,47.7348,-122.347,286308,1220,1036
Average,20140716T000000,1151100165,No View,No,1962,98045,1,2,1,7,47.4789,-121.779,286300,1000,31838
Average,20150225T000000,393000311,No View,No,1964,98178,2.75,3,1,8,47.5066,-122.259,286300,2000,6405
Average,20141105T000000,7349400420,No View,No,1977,98002,2.25,4,1,7,47.3207,-122.209,286285,1980,9714
Average,20150129T000000,3356404198,No View,No,1993,98001,2.5,4,2,6,47.2849,-122.251,286000,2060,16000
Average,20140801T000000,798000062,No View,No,1954,98168,1.75,3,1,7,47.4997,-122.326,286000,1770,9000
Fair- Badly worn,20150114T000000,9542801410,No View,No,1978,98023,1.75,4,2,8,47.3003,-122.373,286000,2190,8400
Average,20150409T000000,7789000235,No View,No,1958,98056,1,3,1,7,47.5104,-122.166,286000,950,8400
Very Good,20140911T000000,1545802850,No View,No,1989,98038,2.5,4,2,7,47.359,-122.05,286000,1820,7930
Average,20140730T000000,4318200360,No View,No,1913,98136,1,2,1,7,47.537,-122.385,286000,1170,6543
Good,20150218T000000,6607000095,No View,No,1902,98118,1.5,4,2,6,47.5437,-122.28,286000,1600,5750
